PMU4_L1:563,PMU4_L1:564,PMU4_L1:567,PMU4_L1:568,PMU4_L1:569,PMU4_L1:570,PMU4_L2:603,PMU4_L2:604,PMU4_L2:607,PMU4_L2:608,PMU4_L2:609,PMU4_L2:610,PMU5_L1:443,PMU5_L1:444,PMU5_L1:447,PMU5_L1:448,PMU5_L1:449,PMU5_L1:450,PMU5_L3:403,PMU5_L3:404,PMU5_L3:407,PMU5_L3:408,PMU5_L3:409,PMU5_L3:410,PMU6_L2:523,PMU6_L2:524,PMU6_L2:527,PMU6_L2:528,PMU6_L2:529,PMU6_L2:530,PMU6_L4:483,PMU6_L4:484,PMU6_L4:487,PMU6_L4:488,PMU6_L4:489,PMU6_L4:490,PMU7_L5:239,PMU7_L5:240,PMU7_L5:275,PMU7_L5:276,PMU7_L5:277,PMU7_L5:278,PMU8_L5:203,PMU8_L5:204,PMU8_L5:279,PMU8_L5:280,PMU8_L5:281,PMU8_L5:282,PMU8_L6:283,PMU8_L6:284,PMU8_L6:319,PMU8_L6:320,PMU8_L6:321,PMU8_L6:322,PMU9_L4:363,PMU9_L4:364,PMU9_L4:399,PMU9_L4:400,PMU9_L4:401,PMU9_L4:402,PMU9_L6:323,PMU9_L6:324,PMU9_L6:359,PMU9_L6:360,PMU9_L6:361,PMU9_L6:362,PPA:163,PPA:164,PPA:166,PPA:167,PPA:168,PPA:169
60.00007629,-0.000210525,137591.6875,-88.29472283,0.001375922,-88.29169706,60.00007629,-0.000210525,137591.6875,-88.29472283,94.17966461,-105.223135,60.00010681,-0.000430072,105732.1875,-97.01813799,0.001057316,-97.01419697,60.00010681,-0.000430072,105732.1875,-97.01813799,420.4466858,61.18118726,60.00011826,-0.000383424,134485,-89.97457371,112.4135513,54.45391197,60.00011826,-0.000383424,134485,-89.97457371,131.9405975,86.13196392,60.00010681,-0.000430675,126979.6484,-82.84067335,196.5574188,-62.63392069,60.00014114,-0.000549666,128219.75,-86.0871169,186.1764069,107.0508936,60.00014114,-0.000549666,128219.75,-86.0871169,154.8167419,34.48139723,60.00009537,-0.000487182,134535,-84.59778732,151.5507507,-57.27193532,60.00009537,-0.000487182,134535,-84.59778732,112.7920151,-132.2832926,60.00010681,-0.000430675,126979.6484,-82.84067335,391.9168091,-110.2859785
60.00007248,-0.000236387,137594.8906,-88.29427887,0.001375954,-88.29124627,60.00007248,-0.000236387,137594.8906,-88.29427887,94.16384888,-105.2149729,60.00009537,-0.000458367,105737.4141,-97.0175301,0.001057368,-97.01358908,60.00009537,-0.000458367,105737.4141,-97.0175301,420.4674377,61.18178832,60.00010681,-0.000413648,134489.0781,-89.97390435,112.3950272,54.45720412,60.00010681,-0.000413648,134489.0781,-89.97390435,131.946106,86.12731257,60.00009537,-0.000458662,126985.9219,-82.84007229,196.5527649,-62.63463786,60.0001297,-0.000582282,128225.7578,-86.08629728,186.1723785,107.04935,60.0001297,-0.000582282,128225.7578,-86.08629728,154.8001251,34.48110353,60.00008774,-0.000526055,134540.1719,-84.59724091,151.5494843,-57.27522064,60.00008774,-0.000526055,134540.1719,-84.59724091,112.7736206,-132.2812162,60.00009537,-0.000458662,126985.9219,-82.84007229,391.9361267,-110.2853775
60.00006866,-0.000469882,137598.0156,-88.29386223,0.001375985,-88.29082963,60.00006866,-0.000469882,137598.0156,-88.29386223,94.14905548,-105.2070089,60.00008774,-0.000691419,105742.4766,-97.01697686,0.001057418,-97.01303584,60.00008774,-0.000691419,105742.4766,-97.01697686,420.4875183,61.18233474,60.00009918,-0.000648199,134493.0469,-89.97327597,112.377533,54.46051676,60.00009918,-0.000648199,134493.0469,-89.97327597,131.9510498,86.12275,60.00008774,-0.000691401,126991.9844,-82.83951905,196.5485687,-62.63538235,60.00011826,-0.00081667,128231.5703,-86.08554596,186.1687775,107.0478132,60.00011826,-0.00081667,128231.5703,-86.08554596,154.7841034,34.48071763,60.00007629,-0.000763448,134545.1875,-84.59675597,151.5479126,-57.27836253,60.00007629,-0.000763448,134545.1875,-84.59675597,112.7558441,-132.2793447,60.00008774,-0.000691401,126991.9844,-82.83951905,391.954834,-110.2848311
60.00006104,-0.000219297,137601.0469,-88.29347291,0.001376015,-88.29044714,60.00006104,-0.000219297,137601.0469,-88.29347291,94.13526917,-105.199243,60.00008011,-0.000438157,105747.3594,-97.01647825,0.001057467,-97.01253723,60.00008011,-0.000438157,105747.3594,-97.01647825,420.506897,61.18283334,60.00009155,-0.000395868,134496.875,-89.97270224,112.3610611,54.46386014,60.00009155,-0.000395868,134496.875,-89.97270224,131.9554443,86.11827623,60.00008011,-0.000437829,126997.8359,-82.83902044,196.5448303,-62.63616099,60.00011063,-0.00056212,128237.1797,-86.08485611,186.1656342,107.04629,60.00011063,-0.00056212,128237.1797,-86.08485611,154.7686768,34.48023269,60.00006485,-0.000508141,134550.0313,-84.59632566,151.5460358,-57.28136098,60.00006485,-0.000508141,134550.0313,-84.59632566,112.738678,-132.2776782,60.00008011,-0.000437829,126997.8359,-82.83902044,391.9728699,-110.2843393
60.00005722,-0.000231046,137603.8281,-88.29311774,0.001376043,-88.29009197,60.00005722,-0.000231046,137603.8281,-88.29311774,94.12239838,-105.1916888,60.00006866,-0.000445571,105751.9531,-97.01603429,0.001057513,-97.01209327,60.00006866,-0.000445571,105751.9531,-97.01603429,420.525116,61.1832773,60.00008392,-0.000403118,134500.4375,-89.97216948,112.3454895,54.46722059,60.00008392,-0.000403118,134500.4375,-89.97216948,131.9591064,86.11389807,60.00006866,-0.000444949,127003.3438,-82.83857648,196.5413208,-62.63698061,60.00009918,-0.00056544,128242.4453,-86.08423456,186.1627197,107.0447669,60.00009918,-0.00056544,128242.4453,-86.08423456,154.7536469,34.47965212,60.00005722,-0.000507321,134554.5625,-84.59596366,151.5437012,-57.284216,60.00005722,-0.000507321,134554.5625,-84.59596366,112.7219696,-132.2762029,60.00006866,-0.000444949,127003.3438,-82.83857648,391.9898376,-110.2839022
60.00005341,-0.000451104,137606.5156,-88.29279672,0.00137607,-88.28976412,60.00005341,-0.000451104,137606.5156,-88.29279672,94.11051178,-105.1843463,60.00006104,-0.000658667,105756.375,-97.01563814,0.001057557,-97.01169712,60.00006104,-0.000658667,105756.375,-97.01563814,420.5426636,61.18366662,60.00007629,-0.000615847,134503.875,-89.97169137,112.3309326,54.47059471,60.00007629,-0.000615847,134503.875,-89.97169137,131.9622345,86.10961555,60.00006104,-0.000657781,127008.6406,-82.83818033,196.5382538,-62.63783439,60.00008774,-0.000771983,128247.5078,-86.08367449,186.1602325,107.0432574,60.00008774,-0.000771983,128247.5078,-86.08367449,154.7391968,34.47898618,60.00004578,-0.000707107,134558.9219,-84.59564947,151.5410767,-57.286931,60.00004578,-0.000707107,134558.9219,-84.59564947,112.7058563,-132.2749051,60.00006104,-0.000657781,127008.6406,-82.83818033,392.0061646,-110.2835128
60.00004578,-0.000188044,137609.1406,-88.29250302,0.001376096,-88.28947042,60.00004578,-0.000188044,137609.1406,-88.29250302,94.09959412,-105.1772224,60.00005341,-0.000386748,105760.6328,-97.0152898,0.0010576,-97.01134878,60.00005341,-0.000386748,105760.6328,-97.0152898,420.5595703,61.18400813,60.00006866,-0.000343333,134507.2031,-89.97125424,112.3173676,54.47397223,60.00006866,-0.000343333,134507.2031,-89.97125424,131.964859,86.10543547,60.00005341,-0.000385633,127013.7344,-82.83783882,196.5355682,-62.63872231,60.00007629,-0.000491635,128252.3906,-86.08317588,186.1581268,107.0417411,60.00007629,-0.000491635,128252.3906,-86.08317588,154.7253113,34.47825193,60.00003815,-0.000417274,134563.125,-84.59539676,151.538208,-57.28949915,60.00003815,-0.000417274,134563.125,-84.59539676,112.6903458,-132.273785,60.00005341,-0.000385633,127013.7344,-82.83783882,392.0218811,-110.2831713
60.00004196,-0.000188749,137611.5,-88.29222982,0.00137612,-88.28920404,60.00004196,-0.000188749,137611.5,-88.29222982,94.0894928,-105.1703376,60.00004578,-0.000377493,105764.5938,-97.01498927,0.00105764,-97.01105508,60.00004578,-0.000377493,105764.5938,-97.01498927,420.5752869,61.18430183,60.00006104,-0.00033282,134510.25,-89.97086492,112.3046265,54.47733269,60.00006104,-0.00033282,134510.25,-89.97086492,131.9668579,86.10137151,60.00004578,-0.000376191,127018.4922,-82.83754512,196.5330048,-62.63964439,60.00006866,-0.000472192,128256.9219,-86.08273875,186.1561584,107.0402385,60.00006866,-0.000472192,128256.9219,-86.08273875,154.7118225,34.47746987,60.00003052,-0.000386304,134567,-84.59519185,151.5349731,-57.2919307,60.00003052,-0.000386304,134567,-84.59519185,112.6753082,-132.2727878,60.00004578,-0.000376191,127018.4922,-82.83754512,392.0365295,-110.2828845
60.00003815,-0.000399714,137613.7813,-88.29199076,0.001376143,-88.28895816,60.00003815,-0.000399714,137613.7813,-88.29199076,94.08026886,-105.163685,60.00003815,-0.000576773,105768.3984,-97.01473656,0.001057678,-97.01079554,60.00003815,-0.000576773,105768.3984,-97.01473656,420.5903625,61.18454772,60.00005722,-0.000530993,134513.1719,-89.97050975,112.2928085,54.48066241,60.00005722,-0.000530993,134513.1719,-89.97050975,131.9684448,86.09743049,60.00003815,-0.000575336,127023.0469,-82.8372924,196.5307312,-62.64058695,60.00006104,-0.00066006,128261.2656,-86.08235626,186.1544647,107.0387427,60.00006104,-0.00066006,128261.2656,-86.08235626,154.6988983,34.4766605,60.00002289,-0.00056155,134570.7188,-84.59503476,151.5315704,-57.29422565,60.00002289,-0.00056155,134570.7188,-84.59503476,112.6609039,-132.2719135,60.00003815,-0.000575336,127023.0469,-82.8372924,392.0505676,-110.2826386
60.00003433,-0.000129598,137615.9844,-88.29177219,0.001376165,-88.28873959,60.00003433,-0.000129598,137615.9844,-88.29177219,94.07186127,-105.1572919,60.00003052,-0.000293979,105772.0391,-97.01452482,0.001057714,-97.0105838,60.00003052,-0.000293979,105772.0391,-97.01452482,420.6048279,61.18475262,60.00004959,-0.000247286,134515.9844,-89.97019556,112.2818756,54.48394431,60.00004959,-0.000247286,134515.9844,-89.97019556,131.9696808,86.09361924,60.00003052,-0.000292458,127027.4063,-82.83708067,196.5287018,-62.64155684,60.00005341,-0.000365298,128265.4297,-86.08202158,186.1529999,107.0372469,60.00005341,-0.000365298,128265.4297,-86.08202158,154.6865845,34.4758477,60.00001526,-0.000253185,134574.2969,-84.59491864,151.5280762,-57.29639423,60.00001526,-0.000253185,134574.2969,-84.59491864,112.6471481,-132.2711212,60.00003052,-0.000292458,127027.4063,-82.83708067,392.0639954,-110.2824268
60.00003052,-0.000125486,137617.9375,-88.29157412,0.001376184,-88.28854834,60.00003052,-0.000125486,137617.9375,-88.29157412,94.06410217,-105.1511721,60.0000267,-0.000277097,105775.3984,-97.01435407,0.001057748,-97.01041305,60.0000267,-0.000277097,105775.3984,-97.01435407,420.6181335,61.18492338,60.00004578,-0.000229284,134518.5313,-89.96991552,112.2716446,54.4871545,60.00004578,-0.000229284,134518.5313,-89.96991552,131.970459,86.08995143,60.0000267,-0.000275544,127031.4297,-82.83690991,196.5266113,-62.64254039,60.00004578,-0.000336139,128269.25,-86.08172788,186.1514893,107.0357715,60.00004578,-0.000336139,128269.25,-86.08172788,154.6746674,34.47505882,60.00001144,-0.000210211,134577.5469,-84.59482985,151.5243683,-57.29842963,60.00001144,-0.000210211,134577.5469,-84.59482985,112.6339264,-132.2703562,60.0000267,-0.000275544,127031.4297,-82.83690991,392.076416,-110.2822629
60.0000267,-0.000334113,137619.8125,-88.29139653,0.001376203,-88.28837076,60.0000267,-0.000334113,137619.8125,-88.29139653,94.05704498,-105.1453254,60.00001907,-0.000472443,105778.6016,-97.01421063,0.00105778,-97.01026961,60.00001907,-0.000472443,105778.6016,-97.01421063,420.6308289,61.18505998,60.00003815,-0.000423996,134520.9531,-89.9696628,112.2621918,54.4902759,60.00003815,-0.000423996,134520.9531,-89.9696628,131.9710083,86.08643388,60.00001907,-0.000470914,127035.2656,-82.83676648,196.5246277,-62.64353077,60.00003815,-0.000519444,128272.8984,-86.08147517,186.1500549,107.0343099,60.00003815,-0.000519444,128272.8984,-86.08147517,154.6633759,34.47432799,60.00000763,-0.000380404,134580.6406,-84.59477521,151.5206757,-57.30035574,60.00000763,-0.000380404,134580.6406,-84.59477521,112.6214066,-132.2696186,60.00001907,-0.000470914,127035.2656,-82.83676648,392.0882263,-110.2821263
60.0000267,-6.40E-05,137621.6094,-88.29123944,0.001376221,-88.28820683,60.0000267,-6.40E-05,137621.6094,-88.29123944,94.05062103,-105.1397725,60.00001526,-0.000189132,105781.6484,-97.01410135,0.00105781,-97.01016716,60.00001526,-0.000189132,105781.6484,-97.01410135,420.6429138,61.18516243,60.00003433,-0.000140599,134523.2656,-89.96943741,112.2534714,54.49329142,60.00003433,-0.000140599,134523.2656,-89.96943741,131.9713898,86.08307343,60.00001526,-0.000187673,127038.9141,-82.83666403,196.5226746,-62.64452114,60.00003433,-0.000224928,128276.3672,-86.08126343,186.1486511,107.0328619,60.00003433,-0.000224928,128276.3672,-86.08126343,154.65271,34.4736757,60.00000381,-7.36E-05,134583.5938,-84.59474106,151.5170593,-57.30215891,60.00000381,-7.36E-05,134583.5938,-84.59474106,112.6096115,-132.2688536,60.00001526,-0.000187673,127038.9141,-82.83666403,392.0994568,-110.2820238
60.00002289,-6.20E-05,137623.1719,-88.291096,0.001376236,-88.2880634,60.00002289,-6.20E-05,137623.1719,-88.291096,94.04466248,-105.1345201,60.00001144,-0.000175004,105784.4219,-97.01402622,0.001057838,-97.0100852,60.00001144,-0.000175004,105784.4219,-97.01402622,420.6539307,61.1852444,60.00003052,-0.000126524,134525.3125,-89.96923933,112.2453156,54.49617718,60.00003052,-0.000126524,134525.3125,-89.96923933,131.9715118,86.07988373,60.00001144,-0.00017366,127042.2344,-82.83658207,196.5204926,-62.64550469,60.0000267,-0.000200623,128279.5078,-86.08107902,186.1470184,107.0314412,60.0000267,-0.000200623,128279.5078,-86.08107902,154.6424866,34.47312587,60.00000381,-3.85E-05,134586.2344,-84.59472057,151.513382,-57.30385963,60.00000381,-3.85E-05,134586.2344,-84.59472057,112.5984268,-132.268034,60.00001144,-0.00017366,127042.2344,-82.83658207,392.1097107,-110.2819487
60.00001907,-0.000275031,137624.6406,-88.2909594,0.001376251,-88.28793363,60.00001907,-0.000275031,137624.6406,-88.2909594,94.03923035,-105.129575,60.00000763,-0.000376403,105787.0547,-97.01396474,0.001057864,-97.01003056,60.00000763,-0.000376403,105787.0547,-97.01396474,420.6643372,61.18529221,60.00003052,-0.000328653,134527.2344,-89.96905492,112.2377853,54.4989195,60.00003052,-0.000328653,134527.2344,-89.96905492,131.9715881,86.07686479,60.00000763,-0.000375214,127045.3828,-82.83652742,196.518219,-62.64646775,60.00002289,-0.000393271,128282.4766,-86.08092875,186.1452789,107.0300547,60.00002289,-0.000393271,128282.4766,-86.08092875,154.6329193,34.4727024,60,-0.000222467,134588.7344,-84.59471374,151.509903,-57.30546472,60,-0.000222467,134588.7344,-84.59471374,112.5880051,-132.2671324,60.00000763,-0.000375214,127045.3828,-82.83652742,392.1193848,-110.2819009
60.00001907,-1.10E-05,137626.0469,-88.29084329,0.001376265,-88.28781068,60.00001907,-1.10E-05,137626.0469,-88.29084329,94.03426361,-105.124951,60.00000381,-0.000101852,105789.5313,-97.01393059,0.001057889,-97.0099964,60.00000381,-0.000101852,105789.5313,-97.01393059,420.6741638,61.18532636,60.0000267,-5.56E-05,134529.0625,-89.96889099,112.2308655,54.50150814,60.0000267,-5.56E-05,134529.0625,-89.96889099,131.9716644,86.07402343,60.00000381,-0.000100847,127048.3516,-82.83649327,196.5158386,-62.64741031,60.00001907,-0.000111802,128285.2813,-86.08079215,186.1434174,107.0286955,60.00001907,-0.000111802,128285.2813,-86.08079215,154.6240082,34.47242578,60,6.55E-05,134591.0938,-84.59471374,151.5066223,-57.30696736,60,6.55E-05,134591.0938,-84.59471374,112.5783691,-132.2661352,60.00000381,-0.000100847,127048.3516,-82.83649327,392.1285095,-110.2818668
60.00001907,-1.67E-05,137627.2031,-88.290734,0.001376277,-88.2877014,60.00001907,-1.67E-05,137627.2031,-88.290734,94.02962494,-105.1206411,60,-9.87E-05,105791.75,-97.01391693,0.001057911,-97.00997591,60,-9.87E-05,105791.75,-97.01391693,420.6829224,61.18534002,60.00002289,-5.41E-05,134530.625,-89.96874073,112.2243652,54.50392944,60.00002289,-5.41E-05,134530.625,-89.96874073,131.9716187,86.07137332,60,-9.79E-05,127051,-82.83647961,196.5130615,-62.64832556,60.00001526,-0.000103551,128287.7656,-86.08068286,186.1411591,107.0273704,60.00001526,-0.000103551,128287.7656,-86.08068286,154.6155853,34.47230967,60,7.79E-05,134593.1563,-84.59471374,151.5034332,-57.30838804,60,7.79E-05,134593.1563,-84.59471374,112.569397,-132.2650287,60,-9.79E-05,127051,-82.83647961,392.1366882,-110.2818599
60.00001526,-0.000238532,137628.2969,-88.29063155,0.001376288,-88.28760578,60.00001526,-0.000238532,137628.2969,-88.29063155,94.02537537,-105.1166523,60,-0.000312979,105793.8281,-97.01391693,0.001057932,-97.00998274,60,-0.000312979,105793.8281,-97.01391693,420.6911621,61.18533319,60.00002289,-0.000270845,134532.0781,-89.96859729,112.218399,54.50617999,60.00002289,-0.000270845,134532.0781,-89.96859729,131.9716492,86.06890079,60,-0.000312403,127053.4844,-82.83647961,196.5101318,-62.64920665,60.00001526,-0.000314757,128290.0859,-86.08058724,186.1387177,107.0260863,60.00001526,-0.000314757,128290.0859,-86.08058724,154.6078339,34.47236089,60,-0.000132021,134595.0781,-84.59471374,151.5005188,-57.30971993,60,-0.000132021,134595.0781,-84.59471374,112.5612335,-132.2637719,60,-0.000312403,127053.4844,-82.83647961,392.1443176,-110.2818668
60.00001526,1.59E-05,137629.3125,-88.29054276,0.001376298,-88.28751016,60.00001526,1.59E-05,137629.3125,-88.29054276,94.021492,-105.1129845,59.99999619,-5.25E-05,105795.7656,-97.01393742,0.001057951,-97.0099964,59.99999619,-5.25E-05,105795.7656,-97.01393742,420.698822,61.1853127,60.00001907,-1.35E-05,134533.4375,-89.96847435,112.212944,54.50824954,60.00001907,-1.35E-05,134533.4375,-89.96847435,131.9717712,86.0666195,59.99999619,-5.22E-05,127055.8047,-82.83649327,196.5070038,-62.6500536,60.00001144,-5.33E-05,128292.2578,-86.08050528,186.1360626,107.0248364,60.00001144,-5.33E-05,128292.2578,-86.08050528,154.6007385,34.47258629,60,0.000128125,134596.8594,-84.59471374,151.4979095,-57.31096985,60,0.000128125,134596.8594,-84.59471374,112.5538712,-132.2623922,59.99999619,-5.22E-05,127055.8047,-82.83649327,392.1514587,-110.2818872
60.00001526,3.48E-07,137630.0938,-88.29045397,0.001376306,-88.28742136,60.00001526,3.48E-07,137630.0938,-88.29045397,94.01784515,-105.1096309,59.99999237,-6.39E-05,105797.4453,-97.01396474,0.001057968,-97.01003056,59.99999237,-6.39E-05,105797.4453,-97.01396474,420.7054749,61.18527855,60.00001907,-2.82E-05,134534.5313,-89.96835141,112.20784,54.51014492,60.00001907,-2.82E-05,134534.5313,-89.96835141,131.9718628,86.06451581,59.99999237,-6.38E-05,127057.8125,-82.83652742,196.5034485,-62.65086639,60.00001144,-6.57E-05,128294.1172,-86.08044381,186.1329651,107.0236411,60.00001144,-6.57E-05,128294.1172,-86.08044381,154.5941315,34.47298244,60,0.000111948,134598.3594,-84.59470691,151.4954224,-57.31215148,60,0.000111948,134598.3594,-84.59470691,112.5471725,-132.2608759,59.99999237,-6.38E-05,127057.8125,-82.83652742,392.1576233,-110.2819214
60.00001144,-0.000231359,137630.8125,-88.290372,0.001376313,-88.28734623,60.00001144,-0.000231359,137630.8125,-88.290372,94.01454926,-105.1065846,59.99999237,-0.000292977,105798.9922,-97.01401256,0.001057984,-97.01007154,59.99999237,-0.000292977,105798.9922,-97.01401256,420.7115784,61.18523074,60.00001526,-0.000261077,134535.5313,-89.96824896,112.2032242,54.51186271,60.00001526,-0.000261077,134535.5313,-89.96824896,131.9720459,86.06259652,59.99999237,-0.000293055,127059.6641,-82.83657524,196.4997253,-62.6516382,60.00000763,-0.000297605,128295.8203,-86.08038917,186.1296844,107.02248,60.00000763,-0.000297605,128295.8203,-86.08038917,154.5881958,34.47355276,60.00000381,-0.000126175,134599.7344,-84.59469325,151.4932404,-57.31325114,60.00000381,-0.000126175,134599.7344,-84.59469325,112.541275,-132.259223,59.99999237,-0.000293055,127059.6641,-82.83657524,392.1633301,-110.2819692
60.00001144,1.36E-05,137631.4531,-88.2903037,0.001376319,-88.2872711,60.00001144,1.36E-05,137631.4531,-88.2903037,94.01159668,-105.1038457,59.99998856,-4.67E-05,105800.4141,-97.0140672,0.001057998,-97.01013301,59.99998856,-4.67E-05,105800.4141,-97.0140672,420.7171936,61.18516926,60.00001526,-1.91E-05,134536.4219,-89.9681465,112.1990738,54.51341658,60.00001526,-1.91E-05,134536.4219,-89.9681465,131.9723358,86.060848,59.99998856,-4.70E-05,127061.3594,-82.83662988,196.4958191,-62.65236903,60.00000381,-5.59E-05,128297.375,-86.08035502,186.1262207,107.0213667,60.00000381,-5.59E-05,128297.375,-86.08035502,154.582901,34.47428018,60.00000381,0.000107163,134600.9688,-84.59467959,151.491333,-57.31427567,60.00000381,0.000107163,134600.9688,-84.59467959,112.5361481,-132.2574472,59.99998856,-4.70E-05,127061.3594,-82.83662988,392.1685181,-110.2820307
60.00001144,-1.05E-05,137631.875,-88.29024223,0.001376324,-88.28720963,60.00001144,-1.05E-05,137631.875,-88.29024223,94.00888824,-105.1014005,59.99998856,-7.11E-05,105801.5781,-97.01414233,0.001058009,-97.01020131,59.99998856,-7.11E-05,105801.5781,-97.01414233,420.7218018,61.18509413,60.00001526,-4.78E-05,134537.0781,-89.96806454,112.195282,54.51480652,60.00001526,-4.78E-05,134537.0781,-89.96806454,131.9725647,86.05927022,59.99998856,-7.16E-05,127062.75,-82.83670501,196.4915771,-62.65306571,60.00000381,-8.62E-05,128298.6406,-86.08032769,186.1223907,107.0203012,60.00000381,-8.62E-05,128298.6406,-86.08032769,154.578064,34.47515785,60.00000381,6.67E-05,134601.9375,-84.59466593,151.4895325,-57.31523189,60.00000381,6.67E-05,134601.9375,-84.59466593,112.5316391,-132.2555757,59.99998856,-7.16E-05,127062.75,-82.83670501,392.1727905,-110.2821058
60.00000763,-0.000249852,137632.2344,-88.29018759,0.001376327,-88.28715499,60.00000763,-0.000249852,137632.2344,-88.29018759,94.00655365,-105.0992353,59.99998474,-0.000311789,105802.625,-97.01422429,0.00105802,-97.0102901,59.99998474,-0.000311789,105802.625,-97.01422429,420.7259216,61.18500534,60.00001144,-0.000292895,134537.6406,-89.96798941,112.1919785,54.51605303,60.00001144,-0.000292895,134537.6406,-89.96798941,131.9728546,86.05784954,59.99998474,-0.000312347,127063.9922,-82.83678697,196.4872284,-62.65372824,60,-0.000333879,128299.75,-86.08032086,186.1184387,107.0192698,60,-0.000333879,128299.75,-86.08032086,154.5738525,34.47616531,60.00000381,-0.000192511,134602.7813,-84.59464544,151.4879761,-57.31611982,60.00000381,-0.000192511,134602.7813,-84.59464544,112.5278625,-132.2536086,59.99998474,-0.000312347,127063.9922,-82.83678697,392.1766052,-110.2821946
60.00000763,-1.11E-05,137632.5313,-88.29013978,0.00137633,-88.28710717,60.00000763,-1.11E-05,137632.5313,-88.29013978,94.00460052,-105.0973434,59.99998093,-7.52E-05,105803.5391,-97.01432674,0.001058029,-97.01039256,59.99998093,-7.52E-05,105803.5391,-97.01432674,420.7295532,61.18490289,60.00000763,-6.09E-05,134538.1094,-89.96792794,112.1891708,54.51715952,60.00000763,-6.09E-05,134538.1094,-89.96792794,131.973175,86.05658596,59.99998093,-7.58E-05,127065.0859,-82.83688942,196.4828339,-62.65435662,59.99999619,-0.000105132,128300.7266,-86.08033452,186.1144104,107.0182863,59.99999619,-0.000105132,128300.7266,-86.08033452,154.5702362,34.47728887,60,2.37E-05,134603.5,-84.59463861,151.486618,-57.31692578,60,2.37E-05,134603.5,-84.59463861,112.5247879,-132.2515732,59.99998093,-7.58E-05,127065.0859,-82.83688942,392.1799622,-110.2822971
60.00000381,-4.00E-05,137632.6094,-88.2900988,0.001376331,-88.28707302,60.00000381,-4.00E-05,137632.6094,-88.2900988,94.00296783,-105.0957041,59.99997711,-0.000106981,105804.2188,-97.01444286,0.001058036,-97.01050867,59.99997711,-0.000106981,105804.2188,-97.01444286,420.7322083,61.18477994,60.00000763,-9.71E-05,134538.3281,-89.96788012,112.1867523,54.51814648,60.00000763,-9.71E-05,134538.3281,-89.96788012,131.9733429,86.05546581,59.99997711,-0.000107689,127065.8906,-82.83700554,196.4781952,-62.65497133,59.99999237,-0.000145143,128301.4141,-86.08036185,186.1101532,107.0173369,59.99999237,-0.000145143,128301.4141,-86.08036185,154.5670166,34.47850465,60,-2.94E-05,134603.9531,-84.59463178,151.4852753,-57.31766344,60,-2.94E-05,134603.9531,-84.59463178,112.5222473,-132.2494968,59.99997711,-0.000107689,127065.8906,-82.83700554,392.1824341,-110.28242
60.00000381,-0.000282373,137632.625,-88.29007831,0.001376331,-88.2870457,60.00000381,-0.000282373,137632.625,-88.29007831,94.00177002,-105.0943108,59.99997711,-0.000352735,105804.7734,-97.01457946,0.001058041,-97.01064527,59.99997711,-0.000352735,105804.7734,-97.01457946,420.734375,61.18464334,60.00000381,-0.000346996,134538.4688,-89.9678528,112.1848679,54.51902758,60.00000381,-0.000346996,134538.4688,-89.9678528,131.973465,86.05447543,59.99997711,-0.000353462,127066.5469,-82.83714214,196.4736176,-62.65556556,59.99998856,-0.000399157,128301.9609,-86.08041649,186.1059265,107.0164148,59.99998856,-0.000399157,128301.9609,-86.08041649,154.5643463,34.47978872,59.99999619,-0.000296615,134604.2969,-84.59463861,151.4840546,-57.31832597,59.99999619,-0.000296615,134604.2969,-84.59463861,112.52034,-132.2473931,59.99997711,-0.000353462,127066.5469,-82.83714214,392.1844482,-110.2825634
60,-4.50E-05,137632.5938,-88.29006465,0.001376331,-88.28703204,60,-4.50E-05,137632.5938,-88.29006465,94.00105286,-105.0931496,59.9999733,-0.000118695,105805.2109,-97.01473656,0.001058046,-97.01079554,59.9999733,-0.000118695,105805.2109,-97.01473656,420.736084,61.18448625,60,-0.000117037,134538.5313,-89.96783914,112.1835403,54.51981305,60,-0.000117037,134538.5313,-89.96783914,131.9735107,86.05360799,59.9999733,-0.000119404,127067.0703,-82.83729924,196.4691315,-62.65614612,59.99998474,-0.000173201,128302.375,-86.08049162,186.1017761,107.0155337,59.99998474,-0.000173201,128302.375,-86.08049162,154.5622253,34.48112744,59.99999619,-8.35E-05,134604.5313,-84.5946591,151.4829559,-57.31890653,59.99999619,-8.35E-05,134604.5313,-84.5946591,112.5190277,-132.2453031,59.9999733,-0.000119404,127067.0703,-82.83729924,392.1860352,-110.2827205
60,-7.35E-05,137632.3438,-88.29006465,0.001376328,-88.28703204,60,-7.35E-05,137632.3438,-88.29006465,94.00073242,-105.0922071,59.99996948,-0.000150454,105805.4141,-97.01491414,0.001058048,-97.01097312,59.99996948,-0.000150454,105805.4141,-97.01491414,420.7368774,61.18430866,59.99999619,-0.0001524,134538.3438,-89.9678528,112.182663,54.52052339,59.99999619,-0.0001524,134538.3438,-89.9678528,131.9732819,86.0528635,59.99996948,-0.000151108,127067.3047,-82.83747682,196.4645538,-62.65671986,59.99998093,-0.000212409,128302.5078,-86.08059407,186.0975494,107.0146731,59.99998093,-0.000212409,128302.5078,-86.08059407,154.5604248,34.48249348,59.99999237,-0.000134853,134604.5,-84.59469325,151.48172,-57.31940514,59.99999237,-0.000134853,134604.5,-84.59469325,112.5181503,-132.2432404,59.99996948,-0.000151108,127067.3047,-82.83747682,392.1867371,-110.2828981
